location_lat,location_lng,business_name,full_address,business_kind,signs
31.2580139444444,34.7562156666667,אבני דרך,טרומפלדור 88/1ב,משרדים כללי למעט בנקים,"[{""contents"": ""אודם בבאר שבע"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201925924.jpg""}, {""contents"": ""אבני דרך"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201925927.jpg""}, {""contents"": ""אודם בבאר שבע"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201925930.jpg""}, {""contents"": ""אבני דרך"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201925932.jpg""}, {""contents"": ""אודם בבאר שבע"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201925935.jpg""}, {""contents"": ""אבני דרך"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201925937.jpg""}, {""contents"": ""אודם בבאר שבע"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201925942.jpg""}, {""contents"": ""אבני דרך"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201925944.jpg""}, {""contents"": ""אבני דרך"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201925949.jpg""}, {""contents"": ""אודם בבאר שבע"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201925953.jpg""}, {""contents"": ""אבני דרך"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201925954.jpg""}, {""contents"": ""אודם בבאר שבע"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201925957.jpg""}, {""contents"": ""אבני דרך"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201925960.jpg""}, {""contents"": ""אבני דרך"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201925961.jpg""}, {""contents"": ""אודם בבאר שבע"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201925963.jpg""}, {""contents"": ""אודם בבאר שבע"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201925974.jpg""}, {""contents"": ""אבני דרך"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201925975.jpg""}, {""contents"": ""יש דרך לדירה חדשה"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201925976.jpg""}, {""contents"": ""אודם בבאר שבע"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201925981.jpg""}, {""contents"": ""אבני דרך"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201925982.jpg""}, {""contents"": ""אבני דרך"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201925983.jpg""}, {""contents"": ""אבני דרך"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201925986.jpg""}, {""contents"": ""אודם בבאר שבע"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201925990.jpg""}, {""contents"": ""אודם בבאר שבע"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201925991.jpg""}, {""contents"": ""אבני דרך"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201925992.jpg""}, {""contents"": ""אודם בבאר שבע"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201925993.jpg""}, {""contents"": ""אבני דרך"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201925994.jpg""}, {""contents"": ""אבני דרך"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201925995.jpg""}, {""contents"": ""אבני דרך"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201925998.jpg""}, {""contents"": ""אודם בבאר שבע"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201926019.jpg""}, {""contents"": ""אבני דרך"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201926020.jpg""}, {""contents"": ""אודם בבאר שבע"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201926021.jpg""}, {""contents"": ""אודם בבאר שבע"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201926025.jpg""}, {""contents"": ""אבני דרך"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201926028.jpg""}, {""contents"": ""אבני דרך"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201926032.jpg""}, {""contents"": ""אודם בבאר שבע"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201926035.jpg""}, {""contents"": ""אבני דרך"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201926036.jpg""}, {""contents"": ""אבני דרך"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201926046.jpg""}]"
31.2415483888889,34.7897300277778,אבניו 69,הרצל 69,,"[{""contents"": ""אבניו 69"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201934620.jpg""}, {""contents"": ""אבניו 69"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201934621.jpg""}, {""contents"": ""אבניו 69"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201934624.jpg""}, {""contents"": ""ויטרינה"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201934623.jpg""}, {""contents"": ""פרסום אלקטרוני"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201934622.jpg""}]"
31.2395507777778,34.7918313333333,אבנר את מאיר,טרומפלדור 85,,"[{""contents"": ""אמישראגז סולארי"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201936856.jpg""}, {""contents"": ""אמישראגז סולארי"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201936857.jpg""}, {""contents"": ""אבנר את מאיר"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201936858.jpg""}]"
31.2395041111111,34.7881594444444,אבקסיס נסים יהושע,"הפלמ""ח 81/2",,"[{""contents"": ""אי דיני משפחה"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201935252.jpg""}]"
31.2405454444444,34.7892479166667,אברהם מורן,העצמאות 49/19,,"[{""contents"": ""אברהם מורן"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201936737.jpg""}, {""contents"": ""אברהם מורן עוד"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201936752.jpg""}]"
31.2563451944444,34.8142814722222,אג'יק,יהודה הנחתום 7 א,משרדים כללי למעט בנקים,"[{""contents"": ""אג'יק מכון הנגב"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201930922.jpg""}, {""contents"": ""אג'יק"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201930909.jpg""}]"
31.2375538333333,34.7872326388889,אג'יק,סמילנסקי 31/33,עמותות,"[{""contents"": ""אג'יק"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201935070.jpg""}, {""contents"": ""אג'יק"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201935071.jpg""}]"
31.21439475,34.80982025,אגד תעבורה,הקוצר 20/22,משרדים כללי למעט בנקים,"[{""contents"": ""מוניות ספיישל"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917569.jpg""}, {""contents"": ""מוניות ספיישל"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917570.jpg""}]"
31.2566485277778,34.8010254444444,אגד תעבורה,שד רגר יצחק 14,,"[{""contents"": ""אגד תעבורה"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201939995.jpg""}, {""contents"": ""אגד תעבורה"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201930419.jpg""}, {""contents"": ""אגד תעבורה"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201930422.jpg""}, {""contents"": ""אגד תעבורה"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201930423.jpg""}, {""contents"": ""אגד תעבורה"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201930722.jpg""}, {""contents"": ""אגד תעבורה"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201930723.jpg""}, {""contents"": ""אגד תעבורה"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201930420.jpg""}, {""contents"": ""אגד תעבורה"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201930421.jpg""}]"
31.2143974166667,34.8086445833333,אגד,הקוצר 24,תחנת תידלוק פנימית,"[{""contents"": ""סמל אגד"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917564.jpg""}, {""contents"": ""אגד"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917560.jpg""}, {""contents"": ""אגד"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917561.jpg""}, {""contents"": ""אגד"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917562.jpg""}]"
31.2428000555556,34.7877398055556,אגדה של גן,שמחוני אסף 5,גן ילדים,"[{""contents"": ""אגדה של גן"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201939295.jpg""}]"
31.2393028055556,34.7898088055556,אגדה,קרן קיימת לי 135,חנות הלבשה,"[{""contents"": ""אגדה"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201935815.jpg""}, {""contents"": ""אגדה2X"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201935817.jpg""}]"
31.2399913333333,34.7753344166667,אגדת הפרי,יוהנה ז'בוטינסק 24/7,מצרכי מזון ופירות וי,"[{""contents"": ""אגדת הפרי"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201926580.jpg""}, {""contents"": ""חן בניית ציפורניים"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201926581.jpg""}, {""contents"": ""תמונות"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201926583.jpg""}, {""contents"": ""אגדת הפרי"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201926584.jpg""}, {""contents"": ""סככה"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201926590.jpg""}, {""contents"": ""פירות סתיו אביב"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201926591.jpg""}, {""contents"": ""אגדת הפרי"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201926592.jpg""}, {""contents"": ""סופר פירות סתיו אביב"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201926613.jpg""}, {""contents"": ""סופר פירות סתיו אביב"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201926614.jpg""}, {""contents"": ""ידיעות אחרונות סופר גל"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201926615.jpg""}, {""contents"": ""פרסום מתחלף"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201926608.jpg""}, {""contents"": ""אגדת הפרי"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201926616.jpg""}, {""contents"": ""פירות סתיו אביב"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201926603.jpg""}, {""contents"": ""פירות סתיו אביב"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201926593.jpg""}, {""contents"": ""אגדת הפרי"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201926595.jpg""}, {""contents"": ""אגדת הפרי"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201926600.jpg""}]"
31.2446936388889,34.8088898888889,אגם ארונות הזזה,דרך אליהו נאוי 7/12,חנות ששטח המכירה,"[{""contents"": ""אגם ארונות הזזה"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201913024.jpg""}, {""contents"": ""פרסום מתחלף"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201913025.jpg""}, {""contents"": ""אגם ארונות הזזה"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201913030.jpg""}]"
31.2372123888889,34.7940458611111,"אגמי שיווק נדל""ן",ההסתדרות 96,משרדים כללי למעט בנקים,"[{""contents"": ""להשכרה דורי"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201936619.jpg""}, {""contents"": ""להשכרה נטלה"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201924580.jpg""}, {""contents"": ""להשכרה ערן"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201933845.jpg""}, {""contents"": ""למכירה נטלי"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201924462.jpg""}, {""contents"": ""להשכרה דורי"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201936869.jpg""}, {""contents"": ""להשכרה דורי"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201934592.jpg""}, {""contents"": ""להשכרה שלומי"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201936673.jpg""}, {""contents"": ""להשכרה שטחים לתעשייה"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201909002.jpg""}, {""contents"": ""להשכרה ערן"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201917119.jpg""}, {""contents"": ""אגמי שיווק נדל\""ן"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201937229.jpg""}, {""contents"": ""אגמי שיווק נדל\""ן"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201937231.jpg""}, {""contents"": ""אגמי שיווק נדל\""ן"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201937228.jpg""}, {""contents"": ""להשכרה נטלי"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201937236.jpg""}, {""contents"": ""להשכרה נטלי"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201937227.jpg""}, {""contents"": ""להשכרה שלומי"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201935160.jpg""}, {""contents"": ""להשכרה שטחים לתעשייה"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201914406.jpg""}, {""contents"": ""להשכרה שטחים לתעשייה"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201914408.jpg""}]"
31.2253276666667,34.8189288611111,אגמים,קישון 28,אולם ארועים,"[{""contents"": ""אגמים"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201918062.jpg""}, {""contents"": ""אגמים"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201918067.jpg""}, {""contents"": ""אגמים גני אירועים"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201918039.jpg""}, {""contents"": ""אגמים גני אירועים"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201918040.jpg""}, {""contents"": ""מסך אלקטרוני"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201918065.jpg""}, {""contents"": ""אגמים"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201918066.jpg""}]"
31.2378987222222,34.7718608888889,אגנים,יוהנה ז'בוטינסקי 46,מעבדות,"[{""contents"": ""אגנים"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201927760.jpg""}, {""contents"": ""אגנים"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201927759.jpg""}, {""contents"": ""אגנים"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201927761.jpg""}]"
31.2424436111111,34.7925434444444,אדוארדו,החלוץ 123/4ק,,"[{""contents"": ""אדוארדו"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201939196.jpg""}, {""contents"": ""אדוארדו"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201939199.jpg""}, {""contents"": ""פרסום מתחלף"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201939197.jpg""}, {""contents"": ""מרכז לקוסמטיקה"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201939198.jpg""}]"
31.2432846111111,34.79141625,אדור,הרצל 126,,"[{""contents"": ""אדור"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201939264.jpg""}]"
31.2385628333333,34.7743741111111,אדי עיצוב שיער,יוהנה ז'בוטי 13/23,מספרה,"[{""contents"": ""אדוארד"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201927446.jpg""}, {""contents"": ""פרסום מתחלף"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201927447.jpg""}, {""contents"": ""פרסום מתחלף"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201927445.jpg""}, {""contents"": ""פרסום מתחלף"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201927449.jpg""}, {""contents"": ""פרסום מתחלף"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201927448.jpg""}]"
31.2290735833333,34.8065339722222,אדי,המנוף 31,,"[{""contents"": ""אדי ייבוא ושיווק"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201914545.jpg""}, {""contents"": ""אדי ייבוא ושיווק"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201914544.jpg""}, {""contents"": ""אדי ייבוא ושיווק"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201914543.jpg""}]"
31.2499465833333,34.7719743888889,אדידס,שד טוביהו דו 125/16,חנות הלבשה,"[{""contents"": ""אדידס"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201900836.jpg""}, {""contents"": ""פרסום מתחלף"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201900838.jpg""}, {""contents"": ""פרסום מתחלף"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201900839.jpg""}, {""contents"": ""פרסום מתחלף"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201900853.jpg""}, {""contents"": ""פרסום מתחלף"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201900854.jpg""}, {""contents"": ""פרסום מתחלף"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201900855.jpg""}, {""contents"": ""אדידס"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201900845.jpg""}, {""contents"": ""אדידס"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201900846.jpg""}, {""contents"": ""אדידס"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201900847.jpg""}, {""contents"": ""פרסום מתחלף"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201900841.jpg""}, {""contents"": ""איט אל סטארטד ויז בוסט"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201900837.jpg""}, {""contents"": ""איט אל סטארטד ויז בוסט"", ""photo_url"": ""https://br7ckan.blob.core.windows.net/br7blob/signs/201900844.jpg""}]"
